데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-03-28 17:05,ICW0W2000500,6,3,2500,33,27.6,34,62,72
2024-03-28 17:05,ICW0W2000380,35,11,947,102,19.9,50,69,99
2024-03-28 17:05,ICW0W2000275,9,2,664,182,21.1,41,50,100
2024-03-28 17:05,ICW0W2000388,6,2,604,217,18.7,42,47,100
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-03-29 8:56,ICW0W2100488,139,32,344,19,20.4,23,63,80
2024-03-29 8:56,ICW0W2100506,1,0,81,4,9.8,48,58,99
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 8:56,ICW0W2100582,65,15,737,158,21.9,31,72,90
2024-03-29 8:56,ICW0W2100579,50,12,0,77,22.4,24,64,96
2024-03-29 8:57,ICW0W2100562,123,40,622,2668,20.7,25,83,65
2024-03-29 8:56,ICW0W2100560,23,5,828,6000,24.2,30,61,63
2024-03-29 8:56,ICW0W2100549,37,9,363,32,16.9,37,64,97
2024-03-29 8:56,ICW0W2100509,64,15,26,4676,21.7,29,71,69
2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-03-29 8:56,ICW0W2100497,5000,2100,507,15,21,27,63,41
2024-03-29 9:00,ICW0W2100491,16,6,616,1465,23.7,26,71,77
2024-03-29 8:56,ICW0W2100485,61,14,602,0,22.1,36,74,97
2024-03-29 8:56,ICW0W2100481,64,16,436,17,20.5,32,61,94
2024-03-29 8:56,ICW0W2100479,36,9,516,87,23.7,28,61,95
2024-03-29 8:56,ICW0W2100489,24,5,46,12,21.9,31,65,100
2024-03-29 8:56,ICW0W2100467,23,5,,0,22.5,26,85,99
2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
2024-03-29 8:56,ICW0W2100462,31,7,346,1138,22.8,31,71,78
2024-03-29 8:56,ICW0W2100460,37,7,489,0,21.5,30,72,96
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-03-29 8:56,ICW0W2100455,53,11,1555,0,23.4,43,73,85
2024-03-29 8:56,ICW0W2000512,82,21,538,16,31.7,21,68,79
2024-03-29 8:56,ICW0W2001000,45,19,111,10,15.3,38,59,93
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-03-29 8:56,ICW0W2000951,62,11,363,117,23.7,32,63,94
2024-03-29 8:56,ICW0W2000956,30,10,574,627,18.2,40,57,91
2024-03-29 8:56,ICW0W2000996,58,36,615,232,20.7,32,62,86
2024-03-29 8:56,ICW0W2000991,83,31,381,0,15.9,30,77,82
2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
2024-03-29 8:56,ICW0W2000983,36,14,160,121,13.6,36,71,89
2024-03-29 8:56,ICW0W2000955,120,48,497,27,17,29,60,78
2024-03-29 8:56,ICW0W2000987,23,10,424,234,22.8,29,60,94
2024-03-29 8:56,ICW0W2000978,77,30,550,79,19,33,67,90
2024-03-29 8:56,ICW0W2000922,36,8,367,51,21,33,69,96
2024-03-29 8:56,ICW0W2000926,4,1,824,1273,28.3,33,53,71
2024-03-29 8:56,ICW0W2000977,153,55,418,0,18.5,30,70,75
2024-03-29 8:56,ICW0W2000933,49,10,599,204,22.4,31,64,92
2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
2024-03-29 8:56,ICW0W2000973,6,2,418,6000,20.6,33,62,69
2024-03-28 14:40,ICW0W2000972,18,11,1137,288,23.2,35,56,90
2024-03-29 8:56,ICW0W2000968,32,12,731,239,26.8,23,78,88
2024-03-29 8:56,ICW0W2000944,14,6,618,6000,17.9,41,59,71
2024-03-29 8:56,ICW0W2000964,86,34,614,98,16.6,32,69,83
2024-03-29 8:56,ICW0W2000924,39,8,485,54,21.5,33,56,95
2024-03-29 8:56,ICW0W2000505,17,5,371,130,19.2,35,56,100
2024-03-29 8:56,V01T1623100,139,43,367,146,22.5,29,30,79
2024-03-29 8:56,V01T1623130,95,35,397,143,17.9,33,30,82
2024-03-29 8:56,V01T1623129,86,33,578,165,22.8,31,33,86
2024-03-29 8:56,V01T1623123,91,35,492,134,22.5,27,33,86
2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
2024-03-29 7:10,V01T1623118,55,24,407,125,21.4,28,30,92
2024-03-29 8:06,V01T1623117,177,49,522,133,19.8,26,46,74
2024-03-29 8:56,V01T1623116,131,42,2500,125,19.5,37,35,69
2024-03-29 8:16,V01T1623113,102,37,434,135,27.5,19,31,74
2024-03-29 8:56,V01T1623112,63,27,460,125,24,30,30,91
2024-03-29 8:56,V01T1623109,126,41,2362,131,12.5,50,42,63
2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
2024-03-29 8:56,V01T1623105,83,33,403,148,20.5,30,30,87
2024-03-29 8:56,V01T1623102,81,32,565,130,26.8,20,31,84
2024-03-29 8:56,ICW0W2000503,53,11,419,907,17.1,39,46,80
2024-03-29 8:56,ICW0W2000455,62,13,155,98,20.2,38,56,99
2024-03-29 8:56,ICW0W2000447,65,13,301,43,20.8,33,48,94
2024-03-29 8:56,ICW0W2000459,100,19,568,15,19.2,33,63,86
2024-03-29 8:56,ICW0W2000507,3,0,601,5,21.4,34,47,100
2024-03-29 8:56,ICW0W2000501,31,8,373,772,20.4,33,56,83
2024-03-29 8:56,ICW0W2000500,45,15,2500,3,18.2,37,60,80
2024-03-29 8:56,ICW0W2000380,144,28,291,21,16.4,35,49,80
2024-03-29 8:56,ICW0W2000275,23,3,459,108,18.4,40,50,100
2024-03-29 8:56,ICW0W2000388,42,10,463,146,17.9,40,47,98
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
2024-03-29 8:56,ICW0W2000287,71,11,362,36,22.7,29,52,94
2024-03-29 8:56,ICW0W2000398,102,21,478,17,19.3,32,71,86
2024-03-29 8:56,ICW0W2000974,58,23,1090,255,17.6,42,71,88
2024-03-29 8:56,ICW0W2000248,28,4,760,301,21.4,33,95,92
2024-03-29 8:56,ICW0W2000262,176,26,471,10,14.8,41,57,76
2024-03-29 8:55,ICW0W2100488,140,32,341,19,20.4,23,65,79
2024-03-29 8:55,ICW0W2100506,2,0,76,4,9.8,48,58,99
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 8:55,ICW0W2100582,66,15,714,160,21.9,31,73,90
2024-03-29 8:55,ICW0W2100579,52,13,0,76,22.3,24,64,96
2024-03-29 8:56,ICW0W2100562,127,40,617,2631,20.7,24,79,64
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-03-29 10:52,ICW0W2100481,32,9,1150,604,23.3,39,64,85
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-03-29 10:52,ICW0W2100579,42,11,0,94,23.4,25,62,97
2024-03-29 10:53,ICW0W2100562,86,31,578,421,21.4,28,60,83
2024-03-29 10:52,ICW0W2100560,37,10,1405,6000,24.7,34,57,59
2024-03-29 10:52,ICW0W2100549,23,6,470,38,17,39,71,98
2024-03-29 10:52,ICW0W2100509,51,13,163,6000,23.3,31,79,66
2024-03-29 10:52,ICW0W2100506,0,0,81,3,9.1,52,58,100
2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-03-29 10:52,ICW0W2100497,5000,2100,1091,55,23.4,32,79,35
2024-03-29 10:56,ICW0W2100491,110,45,830,1907,23.8,32,68,66
2024-03-29 10:52,ICW0W2100489,19,5,402,15,22.7,34,82,98
2024-03-29 10:52,ICW0W2100488,70,18,379,216,22.5,26,63,91
2024-03-29 10:52,ICW0W2100485,93,22,992,3,22.4,37,65,90
2024-03-29 10:52,ICW0W2100479,52,13,1151,73,24.6,33,81,83
2024-03-29 10:52,ICW0W2100467,39,9,,6000,22.9,30,87,59
2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
2024-03-29 10:52,ICW0W2100462,108,29,307,388,23.4,35,80,86
2024-03-29 10:52,ICW0W2100460,58,15,1154,0,22.8,40,73,93
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-03-29 10:52,ICW0W2100455,59,14,843,0,22.7,40,59,99
2024-03-29 10:52,ICW0W2001000,45,19,21,48,15.2,39,64,93
2024-03-29 10:52,ICW0W2000996,34,22,891,1144,22.5,34,71,74
2024-03-29 10:52,ICW0W2000991,37,18,778,54,19.4,36,63,96
2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
2024-03-29 10:52,ICW0W2000987,17,8,564,345,23,30,60,93
2024-03-29 10:52,ICW0W2000983,37,16,104,301,14.4,46,68,93
2024-03-29 10:52,ICW0W2000978,74,29,463,64,19.2,31,49,91
2024-03-29 10:52,ICW0W2000977,82,33,471,82,20.6,34,63,88
2024-03-29 10:52,ICW0W2000974,35,14,1920,459,18.7,44,69,83
2024-03-29 10:52,ICW0W2000973,18,7,729,6000,21.1,35,65,71
2024-03-29 10:52,ICW0W2000972,58,22,1427,4487,22.6,31,72,62
2024-03-29 10:52,ICW0W2000968,22,8,913,838,28.3,24,71,73
2024-03-29 10:52,ICW0W2000964,60,26,674,54,17.7,35,76,92
2024-03-29 10:52,ICW0W2000956,8,4,1056,1180,20.1,41,56,86
2024-03-29 10:52,ICW0W2000955,46,22,484,69,17.8,33,61,90
2024-03-29 10:52,ICW0W2000951,42,8,466,253,24.5,35,67,94
2024-03-29 10:52,ICW0W2000944,12,7,1307,1226,19.1,43,73,81
2024-03-29 10:52,ICW0W2000933,52,11,812,118,22.3,34,62,92
2024-03-29 10:52,ICW0W2000926,8,2,477,655,28.6,31,57,80
2024-03-29 10:52,ICW0W2000924,43,11,1562,6000,24.1,37,72,61
2024-03-29 10:52,ICW0W2000922,33,8,469,110,22.2,41,68,100
2024-03-29 10:52,V01T1623130,68,28,461,193,27.3,26,31,83
2024-03-29 10:52,V01T1623129,75,30,548,174,23.9,29,47,89
2024-03-29 10:52,V01T1623123,127,41,539,128,22.4,28,32,80
2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
2024-03-29 10:51,V01T1623118,54,23,422,141,21.4,29,33,92
2024-03-29 8:06,V01T1623117,177,49,522,133,19.8,26,46,74
2024-03-29 10:52,V01T1623116,89,34,2362,154,21,36,38,77
2024-03-29 10:52,V01T1623113,139,43,465,143,27.1,21,31,71
2024-03-29 10:52,V01T1623112,97,36,434,125,23.8,29,31,85
2024-03-29 10:52,V01T1623109,94,35,2362,137,12.4,51,43,70
2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
2024-03-29 10:52,V01T1623105,89,34,396,145,20.4,30,30,86
2024-03-29 10:52,V01T1623102,43,19,665,146,27.1,21,37,84
2024-03-29 10:52,V01T1623100,101,37,367,163,23.1,30,30,85
2024-03-29 10:52,ICW0W2000512,53,14,769,6000,24.7,31,62,61
2024-03-29 10:52,ICW0W2000507,12,4,738,10,24.5,31,51,94
2024-03-29 10:52,ICW0W2000505,9,2,445,62,25.4,28,58,96
2024-03-29 10:52,ICW0W2000503,30,6,510,210,20.7,37,51,98
2024-03-29 10:52,ICW0W2000501,12,3,463,148,23,32,62,97
2024-03-29 10:52,ICW0W2000500,35,13,2500,56,26.8,29,63,73
2024-03-29 10:52,ICW0W2000459,100,20,859,44,19.3,36,65,89
2024-03-29 10:52,ICW0W2000455,71,17,91,49,16.6,44,71,98
2024-03-29 10:52,ICW0W2000447,35,6,350,396,22.9,33,48,92
2024-03-29 10:52,ICW0W2000398,82,18,648,36,19.4,38,71,93
2024-03-29 10:52,ICW0W2000388,47,11,620,132,18.1,39,48,97
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-03-29 10:52,ICW0W2000380,62,12,480,3222,18.7,40,54,78
2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
2024-03-29 10:52,ICW0W2000287,45,7,700,84,23.6,31,54,94
2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
2024-03-29 10:52,ICW0W2000275,18,3,510,162,18.6,40,51,100
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-03-29 10:52,ICW0W2000262,98,15,562,21,16.4,41,62,91
2024-03-29 10:52,ICW0W2000248,33,5,1416,92,27.5,26,95,74
2024-03-29 10:51,ICW0W2100481,32,9,1152,626,23.3,39,65,85
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-03-29 10:51,ICW0W2100579,39,10,0,99,23.4,25,69,97
2024-03-29 10:52,ICW0W2100562,86,30,573,427,21.4,28,61,83
2024-03-29 10:51,ICW0W2100560,34,9,1379,6000,24.7,33,60,60
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-03-29 14:14,ICW0W2100488,79,28,337,118,23.1,31,63,91
2024-03-29 14:14,ICW0W2100506,81,29,16,11,13,59,55,88
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-03-29 14:14,ICW0W2100579,35,13,0,281,26.4,27,61,91
2024-03-29 14:15,ICW0W2100562,79,40,579,2624,21.7,35,59,75
2024-03-29 14:14,ICW0W2100560,17,6,1309,6000,24.2,35,56,67
2024-03-29 14:14,ICW0W2100549,43,16,1621,219,19,46,78,82
2024-03-29 14:14,ICW0W2100509,59,21,63,4338,22.9,37,68,73
2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-03-29 14:14,ICW0W2100497,5000,2100,1086,68,23.7,37,54,39
2024-03-29 14:18,ICW0W2100491,31,17,1115,4384,24.5,34,66,66
2024-03-29 14:14,ICW0W2100485,71,25,871,0,23.5,44,61,97
2024-03-29 14:14,ICW0W2100481,85,32,484,15,23.6,37,57,92
2024-03-29 14:14,ICW0W2100479,50,17,575,124,23.9,35,57,96
2024-03-29 14:14,ICW0W2100489,39,13,311,9,25.8,33,61,93
2024-03-29 14:14,ICW0W2100467,26,9,,6000,22.9,36,67,64
2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
2024-03-29 14:14,ICW0W2100462,70,23,18,390,23.2,36,64,94
2024-03-29 14:14,ICW0W2100460,27,9,1606,0,23.3,40,61,86
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-03-29 14:14,ICW0W2100455,58,19,1171,0,22.5,48,51,92
2024-03-29 14:14,ICW0W2000512,72,26,556,576,24.4,36,54,83
2024-03-29 14:14,ICW0W2001000,42,24,77,119,15.4,43,59,94
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-03-29 14:14,ICW0W2000951,58,16,574,514,25.1,38,51,86
2024-03-29 14:14,ICW0W2000956,3,1,1362,1848,22.2,41,51,80
2024-03-29 14:14,ICW0W2000996,28,26,820,58,22.8,36,52,96
2024-03-29 14:14,ICW0W2000991,45,29,458,61,19.9,40,60,99
2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
2024-03-29 14:14,ICW0W2000983,19,12,159,1125,14.9,49,67,79
2024-03-29 14:14,ICW0W2000955,78,47,486,252,18.5,39,54,87
2024-03-29 14:14,ICW0W2000987,17,11,662,440,23.5,31,60,88
2024-03-29 14:14,ICW0W2000978,80,47,566,47,19.2,37,53,88
2024-03-29 14:14,ICW0W2000922,27,9,553,162,23,44,61,100
2024-03-29 14:14,ICW0W2000926,22,7,419,627,28.1,35,51,83
2024-03-29 14:14,ICW0W2000977,60,35,895,1408,21.5,41,68,78
2024-03-29 14:14,ICW0W2000933,64,19,935,453,23.9,38,54,88
2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
2024-03-29 14:14,ICW0W2000973,37,22,622,6000,20.8,37,69,68
2024-03-29 14:12,ICW0W2000972,8,4,848,1019,22.2,35,56,82
2024-03-29 14:14,ICW0W2000968,60,34,634,268,26.1,29,69,84
2024-03-29 14:14,ICW0W2000944,5,3,2254,6000,20.5,49,76,69
2024-03-29 14:14,ICW0W2000964,86,51,572,118,17.6,42,57,87
2024-03-29 14:14,ICW0W2000924,19,5,1266,5707,22.4,41,65,74
2024-03-29 14:14,ICW0W2000505,18,7,558,116,25.3,32,57,93
2024-03-29 14:14,V01T1623100,110,39,774,125,23.1,44,40,89
2024-03-29 14:14,V01T1623130,44,20,538,177,25.7,32,43,88
2024-03-29 14:14,V01T1623129,60,25,533,,24.9,33,35,86
2024-03-29 14:14,V01T1623123,96,36,494,132,21.8,37,34,89
2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
2024-03-29 14:13,V01T1623118,35,16,483,143,22.6,34,40,93
2024-03-29 8:06,V01T1623117,177,49,522,133,19.8,26,46,74
2024-03-29 14:14,V01T1623116,55,24,2500,174,22.3,43,34,80
2024-03-29 13:20,V01T1623113,81,32,1257,126,28,32,54,74
2024-03-29 14:14,V01T1623112,88,34,1131,159,26,36,43,83
2024-03-29 14:14,V01T1623109,83,33,2362,136,12.4,54,41,71
2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
2024-03-29 14:14,V01T1623105,89,34,599,128,21.4,40,30,93
2024-03-29 14:14,V01T1623102,22,10,1346,371,27.5,32,48,73
2024-03-29 14:14,ICW0W2000503,38,13,528,127,23.8,38,60,97
2024-03-29 14:14,ICW0W2000455,51,18,181,84,20,48,61,100
2024-03-29 14:14,ICW0W2000447,31,10,792,156,22.3,41,65,100
2024-03-29 14:14,ICW0W2000459,100,34,818,21,19.6,45,61,91
2024-03-29 14:14,ICW0W2000507,27,15,766,137,25.6,35,60,94
2024-03-29 14:14,ICW0W2000501,24,9,711,132,22.4,38,69,98
2024-03-29 14:14,ICW0W2000500,37,20,2500,713,25.5,37,62,71
2024-03-29 14:14,ICW0W2000380,79,26,598,183,19.9,44,55,96
2024-03-29 14:14,ICW0W2000275,58,17,590,84,19.3,41,51,99
2024-03-29 14:14,ICW0W2000388,48,16,754,253,18.4,41,47,96
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
2024-03-29 14:14,ICW0W2000287,25,7,927,121,23.8,35,52,98
2024-03-29 14:14,ICW0W2000398,97,32,550,51,19.5,45,58,92
2024-03-29 14:14,ICW0W2000974,21,13,1830,657,19.7,44,50,81
2024-03-29 14:14,ICW0W2000248,102,26,1109,5,21,38,65,87
2024-03-29 14:14,ICW0W2000262,47,12,571,48,22.1,37,61,98
2024-03-29 14:13,ICW0W2100481,90,34,471,13,23.6,37,58,91
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-03-29 14:13,ICW0W2100579,35,13,0,274,26.3,27,62,91
2024-03-29 14:14,ICW0W2100562,80,41,570,1943,21.7,35,58,76
2024-03-29 14:13,ICW0W2100560,16,5,1300,6000,24.2,35,55,67
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-03-29 16:51,ICW0W2100481,94,34,584,314,23.5,37,65,87
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-03-29 16:51,ICW0W2100579,41,15,0,4267,26.3,27,69,68
2024-03-29 16:52,ICW0W2100562,66,31,642,1653,23.8,29,63,71
2024-03-29 16:51,ICW0W2100560,26,8,1034,6000,24.5,36,58,71
2024-03-29 16:51,ICW0W2100549,31,11,1624,251,19.6,47,71,83
2024-03-29 16:51,ICW0W2100509,74,25,77,3208,23.4,33,71,71
2024-03-29 16:51,ICW0W2100506,77,26,3010,131,19.6,57,71,78
2024-03-19 17:57,ICW0W2100499,33,13,500,548,20.5,30,82,86
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-03-29 16:51,ICW0W2100497,5000,2100,690,219,24,32,58,38
2024-03-29 16:55,ICW0W2100491,24,12,1077,60000,24.6,35,73,63
2024-03-29 16:51,ICW0W2100489,25,8,323,15,24.2,34,70,95
2024-03-29 16:51,ICW0W2100488,77,26,355,110,23.2,28,65,91
2024-03-29 16:51,ICW0W2100485,63,21,1139,0,23.7,42,76,92
2024-03-29 16:51,ICW0W2100479,45,15,662,76,22.8,37,59,97
2024-03-29 16:51,ICW0W2100467,37,11,,6000,23.3,30,81,59
2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
2024-03-29 16:51,ICW0W2100462,46,16,30,6000,24.1,35,56,68
2024-03-29 16:51,ICW0W2100460,21,6,2208,0,23.4,44,73,86
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-03-29 16:51,ICW0W2100455,63,18,1421,0,23.1,45,78,86
2024-03-29 16:51,ICW0W2001000,49,29,46,96,17.1,41,55,98
2024-03-29 16:51,ICW0W2000996,59,50,655,88,23.3,33,66,84
2024-03-29 16:51,ICW0W2000991,52,30,539,48,20.2,38,67,95
2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
2024-03-29 16:51,ICW0W2000987,17,11,652,320,23.6,31,60,92
2024-03-29 16:51,ICW0W2000983,26,15,191,243,15.3,44,62,94
2024-03-29 16:51,ICW0W2000978,60,33,538,187,22.2,33,52,89
2024-03-29 16:51,ICW0W2000977,39,22,912,6000,22.4,38,56,67
2024-03-29 16:51,ICW0W2000974,37,21,1008,6000,20,42,63,75
2024-03-29 16:51,ICW0W2000973,25,14,514,6000,21.4,35,54,70
2024-03-29 14:12,ICW0W2000972,8,4,848,1019,22.2,35,56,82
2024-03-29 16:51,ICW0W2000968,41,22,723,198,26.3,28,62,87
2024-03-29 16:51,ICW0W2000964,70,38,516,154,18.9,35,68,91
2024-03-29 16:51,ICW0W2000956,75,37,659,6000,21.2,39,61,70
2024-03-29 16:51,ICW0W2000955,60,36,526,266,18.5,37,53,90
2024-03-29 16:51,ICW0W2000951,61,16,576,1846,25.8,37,61,74
2024-03-29 16:51,ICW0W2000944,11,7,1235,6000,20.4,46,61,74
2024-03-29 16:51,ICW0W2000933,61,18,480,22,22.9,35,52,97
2024-03-29 16:51,ICW0W2000926,4,1,604,1492,28.5,34,52,72
2024-03-29 16:51,ICW0W2000924,41,11,956,953,23.3,39,66,80
2024-03-29 16:51,ICW0W2000922,50,15,409,484,22.9,38,59,90
2024-03-29 16:51,V01T1623130,33,15,587,194,26.3,29,39,89
2024-03-29 16:51,V01T1623129,55,24,658,202,25.5,31,36,86
2024-03-29 16:51,V01T1623123,78,31,1076,245,23.6,35,42,87
2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
2024-03-29 16:50,V01T1623118,38,17,512,145,23.8,30,36,92
2024-03-29 8:06,V01T1623117,177,49,522,133,19.8,26,46,74
2024-03-29 16:51,V01T1623116,37,17,2500,155,22.6,43,34,81
2024-03-29 16:51,V01T1623113,89,34,549,286,26.3,27,31,81
2024-03-29 16:51,V01T1623112,64,27,1051,375,26,35,45,84
2024-03-29 16:51,V01T1623109,94,35,2359,154,12.7,54,43,70
2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
2024-03-29 16:51,V01T1623105,89,34,595,125,22.2,34,32,86
2024-03-29 16:51,V01T1623102,1,1,1418,440,27.6,31,38,75
2024-03-29 16:51,V01T1623100,89,34,571,125,22.6,40,30,93
2024-03-29 16:51,ICW0W2000512,82,28,616,113,25.2,33,64,84
2024-03-29 16:51,ICW0W2000507,11,6,1012,571,26.4,35,57,87
2024-03-29 16:51,ICW0W2000505,27,10,948,262,21.9,40,65,98
2024-03-29 16:51,ICW0W2000503,18,5,756,532,22.1,41,48,94
2024-03-29 16:51,ICW0W2000501,29,10,922,245,23.1,38,72,95
2024-03-29 16:51,ICW0W2000500,30,15,2500,1,26.5,34,63,73
2024-03-29 16:51,ICW0W2000459,97,29,806,18,19.3,42,62,92
2024-03-29 16:51,ICW0W2000455,39,13,189,51,20.8,48,68,100
2024-03-29 16:51,ICW0W2000447,47,14,1144,279,22.6,42,68,91
2024-03-29 16:51,ICW0W2000398,91,28,567,44,19.7,40,64,94
2024-03-29 16:51,ICW0W2000388,37,13,738,286,18.5,42,47,97
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-03-29 16:51,ICW0W2000380,106,30,679,93,20.6,42,57,90
2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
2024-03-29 16:51,ICW0W2000287,43,11,1101,1115,24.2,36,52,76
2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
2024-03-29 16:51,ICW0W2000275,94,26,477,42,19.6,42,49,94
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-03-29 16:51,ICW0W2000262,53,15,558,35,20.2,40,61,100
2024-03-29 16:51,ICW0W2000248,99,23,892,5,22.1,33,95,85
2024-03-29 16:50,ICW0W2100481,99,36,581,286,23.5,37,70,87
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-03-29 16:50,ICW0W2100579,45,16,0,4106,26.3,27,71,68
2024-03-29 16:51,ICW0W2100562,66,31,637,1353,23.8,29,72,72
2024-03-29 16:50,ICW0W2100560,28,9,1034,6000,24.5,36,60,71
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-04-01 9:00,ICW0W2100488,29,10,412,78,22.6,20,69,96
2024-04-01 9:00,ICW0W2100506,1,0,51,17,29.1,17,59,92
